    2   1.06854107e+03   4.12279430e-02   1.72083581e-06   3.13433419e+00
    3   1.01007157e+03   6.14702546e-02   3.44217698e-06   3.71382413e+00
    4   9.52488668e+02   6.30905195e-02   5.73808047e-06   3.66812651e+00
    5   9.08085881e+02   5.08322974e-02   8.60920849e-06   3.28747747e+00
    6   8.76388655e+02   3.40564884e-02   1.20563788e-05   2.77870205e+00
    7   8.55029700e+02   1.99744109e-02   1.60805584e-05   2.26624887e+00
    8   8.41199550e+02   1.13107892e-02   2.06828554e-05   1.81914059e+00
    9   8.33286004e+02   7.30666448e-03   2.58645107e-05   1.46483759e+00
   10   8.29873994e+02   5.88338715e-03   3.16268880e-05   1.21240878e+00
   11   8.29517489e+02   5.29679462e-03   3.79714629e-05   1.05817715e+00
   12   8.32770902e+02   4.74622184e-03   4.48998113e-05   9.90590481e-01
   13   8.37539023e+02   4.15789748e-03   5.24135972e-05   9.85937057e-01
   14   8.43728977e+02   3.72730435e-03   6.05145595e-05   1.01668076e+00
   15   8.50212748e+02   3.58903383e-03   6.92044983e-05   1.06659155e+00
   16   8.58756293e+02   3.71494787e-03   7.84852613e-05   1.12921291e+00
   17   8.69163589e+02   4.00918911e-03   8.83587290e-05   1.19533190e+00
   18   8.80236715e+02   4.38981909e-03   9.88268007e-05   1.25812831e+00
   19   8.92715935e+02   4.86955423e-03   1.09891380e-04   1.31857498e+00
   20   9.04980407e+02   5.47000289e-03   1.21554359e-04   1.37102548e+00
   21   9.17722206e+02   6.23415037e-03   1.33817608e-04   1.42249818e+00
   22   9.30963792e+02   7.21172365e-03   1.46682955e-04   1.47662269e+00
   23   9.44306373e+02   8.38572788e-03   1.60152178e-04   1.53434304e+00
   24   9.58058319e+02   9.73471540e-03   1.74226992e-04   1.59549890e+00
   25   9.72352147e+02   1.12552289e-02   1.88909030e-04   1.65373929e+00
   26   9.86697930e+02   1.29523283e-02   2.04199842e-04   1.71305311e+00
   27   1.00150203e+03   1.48225122e-02   2.20100875e-04   1.77200283e+00
   28   1.01659187e+03   1.68452697e-02   2.36613467e-04   1.82319407e+00
