    2   1.09788572e+03   4.78046412e-02   1.93734991e-06   3.34138744e+00
    3   2.07343150e+03   1.49625780e-01   7.75053971e-06   8.11849313e+00
    4   3.25470347e+03   2.67727659e-01   2.15334838e-05   1.36115569e+01
    5   4.64849864e+03   3.37750298e-01   4.84621140e-05   1.85755899e+01
    6   6.27338663e+03   3.28869890e-01   9.50132787e-05   2.22486152e+01
    7   8.15340004e+03   2.62973107e-01   1.68969214e-04   2.43815616e+01
    8   1.03083023e+04   1.89708918e-01   2.79422760e-04   2.51822213e+01
    9   1.27608171e+04   1.47583269e-01   4.36783249e-04   2.51284269e+01
   10   1.55334903e+04   1.43094080e-01   6.52782966e-04   2.49263076e+01
   11   1.86376294e+04   1.57689617e-01   9.40484107e-04   2.54011164e+01
   12   2.21213827e+04   1.69844227e-01   1.31428610e-03   2.73562095e+01
   13   2.59682749e+04   1.71920013e-01   1.78993323e-03   3.11820846e+01
   14   3.02020054e+04   1.71927537e-01   2.38452234e-03   3.67884533e+01
   15   3.48037420e+04   1.83021328e-01   3.11651070e-03   4.40705683e+01
   16   3.98654946e+04   2.11758535e-01   4.00572368e-03   5.30114601e+01
   17   4.54197880e+04   2.54645618e-01   5.07336225e-03   6.33000319e+01
   18   5.14420060e+04   3.04417431e-01   6.34201021e-03   7.45173006e+01
   19   5.79996610e+04   3.60989411e-01   7.83564098e-03   8.65825355e+01
   20   6.50226959e+04   4.27371962e-01   9.57962378e-03   9.90131963e+01
   21   7.25714549e+04   5.14176547e-01   1.16007293e-02   1.12255647e+02
   22   8.06716631e+04   6.35880203e-01   1.39271346e-02   1.26737410e+02
   23   8.93131709e+04   7.97870882e-01   1.65884271e-02   1.42739325e+02
   24   9.85418402e+04   1.00309974e+00   1.96156078e-02   1.60502523e+02
   25   1.08394993e+05   1.25567260e+00   2.30410938e-02   1.79724197e+02
   26   1.18845588e+05   1.56079840e+00   2.68987192e-02   2.01058813e+02
   27   1.29959575e+05   1.92477760e+00   3.12237358e-02   2.24386251e+02
   28   1.41742967e+05   2.35221464e+00   3.60528120e-02   2.48671572e+02
   29   1.54208791e+05   2.85138167e+00   4.14240314e-02   2.74140623e+02
   30   1.67408569e+05   3.43109927e+00   4.73768901e-02   2.99385338e+02
   31   1.81277645e+05   4.09414432e+00   5.39522924e-02   3.25183661e+02
   32   1.95964777e+05   4.84783296e+00   6.11925472e-02   3.50012551e+02
   33   2.11410434e+05   5.70104341e+00   6.91413616e-02   3.73283112e+02
   34   2.27628079e+05   6.67687417e+00   7.78438352e-02   3.95149159e+02
   35   2.44750484e+05   7.79090752e+00   8.73464527e-02   4.14472427e+02
   36   2.62623544e+05   9.06074858e+00   9.76970771e-02   4.33827681e+02
   37   2.81375793e+05   1.04961753e+01   1.08944941e-01   4.51265406e+02
   38   3.01062660e+05   1.20995553e+01   1.21140638e-01   4.66116439e+02
   39   3.21690175e+05   1.38886182e+01   1.34336116e-01   4.78194379e+02
   40   3.43263018e+05   1.58878223e+01   1.48584667e-01   4.87223719e+02
