     2    0.10963E+04    0.53133E-01    0.11042E-03    0.32928E+01
     3    0.10196E+04    0.85400E-01    0.16255E-03    0.41057E+01
     4    0.94881E+03    0.94442E-01    0.19496E-03    0.42002E+01
     5    0.89440E+03    0.82386E-01    0.20879E-03    0.38742E+01
     6    0.85493E+03    0.59867E-01    0.20973E-03    0.33553E+01
     7    0.82750E+03    0.37559E-01    0.20629E-03    0.27860E+01
     8    0.80898E+03    0.21539E-01    0.20521E-03    0.22521E+01
     9    0.79728E+03    0.12816E-01    0.21108E-03    0.17967E+01
    10    0.79089E+03    0.93197E-02    0.22592E-03    0.14428E+01
    11    0.78825E+03    0.82738E-02    0.25011E-03    0.11979E+01
    12    0.78956E+03    0.77485E-02    0.28300E-03    0.10589E+01
    13    0.79277E+03    0.70060E-02    0.32335E-03    0.10046E+01
    14    0.79771E+03    0.61565E-02    0.36986E-03    0.10059E+01
    15    0.80326E+03    0.55529E-02    0.42153E-03    0.10421E+01
    16    0.81091E+03    0.53688E-02    0.47747E-03    0.11009E+01
    17    0.82052E+03    0.55467E-02    0.53714E-03    0.11681E+01
    18    0.83081E+03    0.59180E-02    0.60017E-03    0.12314E+01
    19    0.84266E+03    0.63335E-02    0.66635E-03    0.12862E+01
    20    0.85433E+03    0.67597E-02    0.73559E-03    0.13271E+01
    21    0.86663E+03    0.72731E-02    0.80782E-03    0.13611E+01
    22    0.87945E+03    0.79744E-02    0.88294E-03    0.13931E+01
    23    0.89237E+03    0.89096E-02    0.96087E-03    0.14253E+01
    24    0.90575E+03    0.10094E-01    0.10415E-02    0.14599E+01
    25    0.91969E+03    0.11521E-01    0.11246E-02    0.14940E+01
    26    0.93369E+03    0.13167E-01    0.12102E-02    0.15333E+01
    27    0.94817E+03    0.14998E-01    0.12981E-02    0.15772E+01
    28    0.96299E+03    0.16985E-01    0.13885E-02    0.16181E+01
    29    0.97791E+03    0.19150E-01    0.14811E-02    0.16593E+01
    30    0.99331E+03    0.21508E-01    0.15761E-02    0.16912E+01
    31    0.10085E+04    0.24028E-01    0.16733E-02    0.17204E+01
    32    0.10244E+04    0.26715E-01    0.17728E-02    0.17380E+01
    33    0.10403E+04    0.29541E-01    0.18743E-02    0.17418E+01
    34    0.10564E+04    0.32561E-01    0.19779E-02    0.17356E+01
    35    0.10730E+04    0.35793E-01    0.20832E-02    0.17147E+01
    36    0.10893E+04    0.39250E-01    0.21903E-02    0.16905E+01
    37    0.11060E+04    0.42937E-01    0.22991E-02    0.16560E+01
    38    0.11230E+04    0.46836E-01    0.24097E-02    0.16107E+01
    39    0.11404E+04    0.50964E-01    0.25221E-02    0.15553E+01
    40    0.11579E+04    0.55350E-01    0.26359E-02    0.14896E+01
    41    0.11754E+04    0.60016E-01    0.27512E-02    0.14143E+01
    42    0.11931E+04    0.64954E-01    0.28677E-02    0.13323E+01
    43    0.12108E+04    0.70145E-01    0.29855E-02    0.12459E+01
    44    0.12287E+04    0.75573E-01    0.31043E-02    0.11514E+01
    45    0.12468E+04    0.81219E-01    0.32240E-02    0.10447E+01
    46    0.12651E+04    0.87094E-01    0.33447E-02    0.92352E+00
    47    0.12837E+04    0.93203E-01    0.34661E-02    0.78660E+00
    48    0.13023E+04    0.99575E-01    0.35882E-02    0.63499E+00
    49    0.13211E+04    0.10623E+00    0.37109E-02    0.47031E+00
    50    0.13402E+04    0.11318E+00    0.38341E-02    0.29461E+00
    51    0.13594E+04    0.12041E+00    0.39577E-02    0.10955E+00
    52    0.13789E+04    0.12792E+00    0.40815E-02   -0.84904E-01
    53    0.13985E+04    0.13569E+00    0.42056E-02   -0.28924E+00
    54    0.14182E+04    0.14373E+00    0.43297E-02   -0.50415E+00
    55    0.14379E+04    0.15202E+00    0.44538E-02   -0.73059E+00
    56    0.14579E+04    0.16058E+00    0.45778E-02   -0.97050E+00
    57    0.14782E+04    0.16939E+00    0.47015E-02   -0.12255E+01
    58    0.14987E+04    0.17846E+00    0.48250E-02   -0.14946E+01
    59    0.15195E+04    0.18782E+00    0.49480E-02   -0.17767E+01
    60    0.15403E+04    0.19742E+00    0.50705E-02   -0.20707E+01
    61    0.15614E+04    0.20729E+00    0.51923E-02   -0.23765E+01
    62    0.15827E+04    0.21743E+00    0.53135E-02   -0.26941E+01
    63    0.16041E+04    0.22781E+00    0.54339E-02   -0.30238E+01
    64    0.16257E+04    0.23844E+00    0.55535E-02   -0.33660E+01
    65    0.16475E+04    0.24932E+00    0.56722E-02   -0.37209E+01
    66    0.16696E+04    0.26043E+00    0.57899E-02   -0.40885E+01
    67    0.16918E+04    0.27176E+00    0.59066E-02   -0.44680E+01
    68    0.17143E+04    0.28331E+00    0.60221E-02   -0.48586E+01
    69    0.17369E+04    0.29506E+00    0.61363E-02   -0.52591E+01
    70    0.17597E+04    0.30702E+00    0.62491E-02   -0.56691E+01
    71    0.17826E+04    0.31917E+00    0.63605E-02   -0.60885E+01
    72    0.18057E+04    0.33153E+00    0.64704E-02   -0.65180E+01
    73    0.18292E+04    0.34409E+00    0.65788E-02   -0.69588E+01
    74    0.18530E+04    0.35683E+00    0.66856E-02   -0.74107E+01
    75    0.18772E+04    0.36976E+00    0.67909E-02   -0.78745E+01
    76    0.19016E+04    0.38283E+00    0.68946E-02   -0.83494E+01
    77    0.19262E+04    0.39606E+00    0.69966E-02   -0.88334E+01
    78    0.19509E+04    0.40942E+00    0.70970E-02   -0.93282E+01
    79    0.19758E+04    0.42291E+00    0.71955E-02   -0.98316E+01
    80    0.20008E+04    0.43653E+00    0.72921E-02   -0.10344E+02
    81    0.20262E+04    0.45024E+00    0.73868E-02   -0.10865E+02
    82    0.20517E+04    0.46406E+00    0.74795E-02   -0.11394E+02
    83    0.20776E+04    0.47797E+00    0.75702E-02   -0.11932E+02
    84    0.21036E+04    0.49196E+00    0.76589E-02   -0.12476E+02
    85    0.21299E+04    0.50601E+00    0.77456E-02   -0.13027E+02
    86    0.21564E+04    0.52013E+00    0.78302E-02   -0.13585E+02
    87    0.21831E+04    0.53428E+00    0.79127E-02   -0.14148E+02
    88    0.22100E+04    0.54847E+00    0.79931E-02   -0.14716E+02
    89    0.22371E+04    0.56268E+00    0.80713E-02   -0.15290E+02
    90    0.22644E+04    0.57689E+00    0.81474E-02   -0.15868E+02
    91    0.22918E+04    0.59109E+00    0.82212E-02   -0.16450E+02
    92    0.23195E+04    0.60528E+00    0.82929E-02   -0.17037E+02
    93    0.23473E+04    0.61943E+00    0.83623E-02   -0.17627E+02
    94    0.23753E+04    0.63354E+00    0.84296E-02   -0.18222E+02
    95    0.24035E+04    0.64759E+00    0.84948E-02   -0.18820E+02
    96    0.24319E+04    0.66157E+00    0.85579E-02   -0.19422E+02
    97    0.24605E+04    0.67546E+00    0.86189E-02   -0.20025E+02
    98    0.24893E+04    0.68926E+00    0.86778E-02   -0.20631E+02
    99    0.25183E+04    0.70294E+00    0.87347E-02   -0.21240E+02
   100    0.25475E+04    0.71650E+00    0.87896E-02   -0.21848E+02
   101    0.25769E+04    0.72995E+00    0.88425E-02   -0.22458E+02
   102    0.26065E+04    0.74320E+00    0.88934E-02   -0.23067E+02
   103    0.26363E+04    0.75630E+00    0.89424E-02   -0.23676E+02
   104    0.26662E+04    0.76920E+00    0.89894E-02   -0.24284E+02
   105    0.26964E+04    0.78196E+00    0.90346E-02   -0.24891E+02
   106    0.27267E+04    0.79452E+00    0.90778E-02   -0.25496E+02
   107    0.27572E+04    0.80679E+00    0.91192E-02   -0.26097E+02
   108    0.27878E+04    0.81893E+00    0.91588E-02   -0.26697E+02
   109    0.28186E+04    0.83079E+00    0.91966E-02   -0.27292E+02
   110    0.28496E+04    0.84238E+00    0.92326E-02   -0.27883E+02
   111    0.28807E+04    0.85376E+00    0.92668E-02   -0.28470E+02
   112    0.29119E+04    0.86479E+00    0.92994E-02   -0.29051E+02
   113    0.29433E+04    0.87562E+00    0.93303E-02   -0.29628E+02
   114    0.29747E+04    0.88609E+00    0.93597E-02   -0.30198E+02
   115    0.30064E+04    0.89629E+00    0.93876E-02   -0.30761E+02
   116    0.30380E+04    0.90614E+00    0.94141E-02   -0.31317E+02
   117    0.30698E+04    0.91564E+00    0.94392E-02   -0.31866E+02
   118    0.31018E+04    0.92487E+00    0.94631E-02   -0.32407E+02
