   144    0.39348E+04    0.10087E+01   -0.42061E+02    0.31774E+07    0.29282E+04
   145    0.39661E+04    0.10065E+01   -0.42208E+02    0.31579E+07    0.28916E+04
   146    0.39974E+04    0.10038E+01   -0.42333E+02    0.31385E+07    0.28557E+04
   147    0.40284E+04    0.10008E+01   -0.42438E+02    0.31193E+07    0.28205E+04
   148    0.40592E+04    0.99728E+00   -0.42521E+02    0.31002E+07    0.27860E+04
   149    0.40899E+04    0.99337E+00   -0.42583E+02    0.30813E+07    0.27521E+04
   150    0.41203E+04    0.98911E+00   -0.42622E+02    0.30626E+07    0.27189E+04
   151    0.41506E+04    0.98442E+00   -0.42638E+02    0.30440E+07    0.26862E+04
   152    0.41806E+04    0.97931E+00   -0.42633E+02    0.30256E+07    0.26542E+04
   153    0.42105E+04    0.97391E+00   -0.42604E+02    0.30073E+07    0.26228E+04
   154    0.42402E+04    0.96809E+00   -0.42552E+02    0.29892E+07    0.25920E+04
   155    0.42697E+04    0.96191E+00   -0.42478E+02    0.29712E+07    0.25618E+04
   156    0.42989E+04    0.95536E+00   -0.42380E+02    0.29534E+07    0.25322E+04
   157    0.43279E+04    0.94853E+00   -0.42259E+02    0.29357E+07    0.25031E+04
   158    0.43568E+04    0.94134E+00   -0.42113E+02    0.29182E+07    0.24746E+04
   159    0.43855E+04    0.93386E+00   -0.41944E+02    0.29008E+07    0.24467E+04
   160    0.44140E+04    0.92601E+00   -0.41751E+02    0.28836E+07    0.24193E+04
   161    0.44422E+04    0.91794E+00   -0.41534E+02    0.28665E+07    0.23925E+04
   162    0.44701E+04    0.90957E+00   -0.41293E+02    0.28496E+07    0.23661E+04
   163    0.44979E+04    0.90099E+00   -0.41027E+02    0.28328E+07    0.23403E+04
   164    0.45254E+04    0.89211E+00   -0.40736E+02    0.28162E+07    0.23151E+04
   165    0.45526E+04    0.88307E+00   -0.40420E+02    0.27997E+07    0.22903E+04
   166    0.45795E+04    0.87381E+00   -0.40079E+02    0.27833E+07    0.22660E+04
   167    0.46062E+04    0.86432E+00   -0.39714E+02    0.27671E+07    0.22422E+04
   168    0.46325E+04    0.85475E+00   -0.39323E+02    0.27510E+07    0.22189E+04
   169    0.46585E+04    0.84494E+00   -0.38907E+02    0.27350E+07    0.21961E+04
   170    0.46842E+04    0.83513E+00   -0.38465E+02    0.27192E+07    0.21738E+04
   171    0.47095E+04    0.82516E+00   -0.37998E+02    0.27036E+07    0.21519E+04
   172    0.47345E+04    0.81509E+00   -0.37505E+02    0.26880E+07    0.21304E+04
   173    0.47591E+04    0.80494E+00   -0.36986E+02    0.26726E+07    0.21094E+04
   174    0.47833E+04    0.79485E+00   -0.36443E+02    0.26574E+07    0.20888E+04
   175    0.48072E+04    0.78474E+00   -0.35874E+02    0.26422E+07    0.20687E+04
   176    0.48306E+04    0.77461E+00   -0.35278E+02    0.26272E+07    0.20489E+04
   177    0.48536E+04    0.76453E+00   -0.34658E+02    0.26123E+07    0.20296E+04
   178    0.48762E+04    0.75457E+00   -0.34012E+02    0.25976E+07    0.20106E+04
   179    0.48984E+04    0.74466E+00   -0.33340E+02    0.25830E+07    0.19921E+04
   180    0.49201E+04    0.73487E+00   -0.32643E+02    0.25685E+07    0.19739E+04
   181    0.49414E+04    0.72527E+00   -0.31921E+02    0.25541E+07    0.19561E+04
   182    0.49623E+04    0.71585E+00   -0.31173E+02    0.25398E+07    0.19387E+04
   183    0.49826E+04    0.70657E+00   -0.30400E+02    0.25257E+07    0.19215E+04
   184    0.50026E+04    0.69758E+00   -0.29603E+02    0.25117E+07    0.19048E+04
   185    0.50221E+04    0.68884E+00   -0.28780E+02    0.24978E+07    0.18883E+04
   186    0.50410E+04    0.68039E+00   -0.27933E+02    0.24840E+07    0.18722E+04
   187    0.50596E+04    0.67226E+00   -0.27062E+02    0.24704E+07    0.18563E+04
   188    0.50777E+04    0.66448E+00   -0.26167E+02    0.24569E+07    0.18408E+04
   189    0.50953E+04    0.65709E+00   -0.25247E+02    0.24434E+07    0.18255E+04
   190    0.51124E+04    0.65010E+00   -0.24304E+02    0.24301E+07    0.18105E+04
