    48    0.13015E+04    0.99045E-01    0.30472E-02    0.63694E+00    0.12514E-06    0.84550E-03   -0.17725E-06
    49    0.13203E+04    0.10568E+00    0.31470E-02    0.47236E+00    0.12463E-06    0.82708E-03   -0.27403E-06
    50    0.13393E+04    0.11261E+00    0.32468E-02    0.29676E+00    0.12410E-06    0.80895E-03   -0.35998E-06
    51    0.13585E+04    0.11982E+00    0.33466E-02    0.11179E+00    0.12356E-06    0.79104E-03   -0.42291E-06
    52    0.13780E+04    0.12730E+00    0.34461E-02   -0.82570E-01    0.12301E-06    0.77345E-03   -0.46218E-06
    53    0.13975E+04    0.13505E+00    0.35454E-02   -0.28682E+00    0.12244E-06    0.75632E-03   -0.48005E-06
    54    0.14172E+04    0.14307E+00    0.36442E-02   -0.50164E+00    0.12186E-06    0.73980E-03   -0.47875E-06
    55    0.14369E+04    0.15133E+00    0.37426E-02   -0.72800E+00    0.12127E-06    0.72406E-03   -0.46051E-06
    56    0.14569E+04    0.15987E+00    0.38404E-02   -0.96783E+00    0.12067E-06    0.70918E-03   -0.42783E-06
    57    0.14771E+04    0.16865E+00    0.39375E-02   -0.12227E+01    0.12006E-06    0.69508E-03   -0.38433E-06
    58    0.14976E+04    0.17771E+00    0.40338E-02   -0.14918E+01    0.11944E-06    0.68162E-03   -0.33388E-06
    59    0.15184E+04    0.18703E+00    0.41292E-02   -0.17738E+01    0.11881E-06    0.66865E-03   -0.28038E-06
    60    0.15392E+04    0.19662E+00    0.42237E-02   -0.20678E+01    0.11818E-06    0.65604E-03   -0.22770E-06
    61    0.15603E+04    0.20646E+00    0.43170E-02   -0.23736E+01    0.11754E-06    0.64367E-03   -0.17912E-06
    62    0.15815E+04    0.21657E+00    0.44092E-02   -0.26911E+01    0.11689E-06    0.63148E-03   -0.13565E-06
    63    0.16029E+04    0.22693E+00    0.45002E-02   -0.30208E+01    0.11623E-06    0.61944E-03   -0.97684E-07
    64    0.16245E+04    0.23753E+00    0.45899E-02   -0.33630E+01    0.11558E-06    0.60751E-03   -0.65657E-07
    65    0.16462E+04    0.24839E+00    0.46782E-02   -0.37179E+01    0.11491E-06    0.59566E-03   -0.39981E-07
    66    0.16683E+04    0.25947E+00    0.47651E-02   -0.40855E+01    0.11425E-06    0.58388E-03   -0.21403E-07
    67    0.16905E+04    0.27077E+00    0.48505E-02   -0.44651E+01    0.11358E-06    0.57224E-03   -0.11991E-07
    68    0.17129E+04    0.28230E+00    0.49342E-02   -0.48557E+01    0.11291E-06    0.56085E-03   -0.14140E-07
    69    0.17355E+04    0.29402E+00    0.50162E-02   -0.52563E+01    0.11224E-06    0.54982E-03   -0.30242E-07
    70    0.17583E+04    0.30596E+00    0.50963E-02   -0.56664E+01    0.11157E-06    0.53923E-03   -0.62688E-07
    71    0.17811E+04    0.31808E+00    0.51746E-02   -0.60858E+01    0.11090E-06    0.52918E-03   -0.11158E-06
    72    0.18043E+04    0.33041E+00    0.52508E-02   -0.65155E+01    0.11023E-06    0.51960E-03   -0.16785E-06
    73    0.18277E+04    0.34295E+00    0.53251E-02   -0.69564E+01    0.10955E-06    0.51044E-03   -0.22019E-06
    74    0.18515E+04    0.35567E+00    0.53973E-02   -0.74084E+01    0.10888E-06    0.50162E-03   -0.25727E-06
    75    0.18756E+04    0.36857E+00    0.54676E-02   -0.78725E+01    0.10820E-06    0.49306E-03   -0.26779E-06
    76    0.19000E+04    0.38162E+00    0.55358E-02   -0.83475E+01    0.10753E-06    0.48469E-03   -0.24428E-06
    77    0.19246E+04    0.39481E+00    0.56018E-02   -0.88318E+01    0.10686E-06    0.47648E-03   -0.19460E-06
    78    0.19493E+04    0.40815E+00    0.56657E-02   -0.93269E+01    0.10618E-06    0.46839E-03   -0.13044E-06
    79    0.19741E+04    0.42162E+00    0.57272E-02   -0.98305E+01    0.10551E-06    0.46038E-03   -0.63447E-07
    80    0.19992E+04    0.43521E+00    0.57864E-02   -0.10343E+02    0.10484E-06    0.45241E-03   -0.52905E-08
    81    0.20245E+04    0.44889E+00    0.58432E-02   -0.10864E+02    0.10416E-06    0.44446E-03    0.34545E-07
    82    0.20500E+04    0.46269E+00    0.58975E-02   -0.11394E+02    0.10350E-06    0.43657E-03    0.55203E-07
    83    0.20758E+04    0.47657E+00    0.59493E-02   -0.11932E+02    0.10283E-06    0.42877E-03    0.57979E-07
    84    0.21018E+04    0.49054E+00    0.59986E-02   -0.12477E+02    0.10216E-06    0.42112E-03    0.44168E-07
    85    0.21281E+04    0.50456E+00    0.60454E-02   -0.13028E+02    0.10150E-06    0.41366E-03    0.15066E-07
    86    0.21546E+04    0.51865E+00    0.60896E-02   -0.13587E+02    0.10084E-06    0.40643E-03   -0.27359E-07
    87    0.21813E+04    0.53278E+00    0.61312E-02   -0.14151E+02    0.10018E-06    0.39942E-03   -0.78429E-07
    88    0.22082E+04    0.54694E+00    0.61702E-02   -0.14719E+02    0.99529E-07    0.39262E-03   -0.13279E-06
    89    0.22352E+04    0.56112E+00    0.62065E-02   -0.15293E+02    0.98877E-07    0.38601E-03   -0.18510E-06
    90    0.22625E+04    0.57531E+00    0.62402E-02   -0.15872E+02    0.98229E-07    0.37958E-03   -0.23002E-06
    91    0.22899E+04    0.58949E+00    0.62711E-02   -0.16455E+02    0.97585E-07    0.37330E-03   -0.26325E-06
    92    0.23176E+04    0.60364E+00    0.62993E-02   -0.17042E+02    0.96943E-07    0.36717E-03   -0.28471E-06
    93    0.23453E+04    0.61777E+00    0.63248E-02   -0.17633E+02    0.96305E-07    0.36120E-03   -0.29537E-06
    94    0.23733E+04    0.63185E+00    0.63476E-02   -0.18229E+02    0.95671E-07    0.35536E-03   -0.29617E-06
    95    0.24015E+04    0.64588E+00    0.63678E-02   -0.18828E+02    0.95039E-07    0.34967E-03   -0.28809E-06
    96    0.24299E+04    0.65983E+00    0.63853E-02   -0.19430E+02    0.94412E-07    0.34411E-03   -0.27208E-06
    97    0.24585E+04    0.67370E+00    0.64002E-02   -0.20035E+02    0.93788E-07    0.33868E-03   -0.24911E-06
    98    0.24873E+04    0.68747E+00    0.64126E-02   -0.20642E+02    0.93167E-07    0.33337E-03   -0.22013E-06
    99    0.25162E+04    0.70112E+00    0.64223E-02   -0.21251E+02    0.92550E-07    0.32818E-03   -0.18609E-06
   100    0.25455E+04    0.71465E+00    0.64295E-02   -0.21860E+02    0.91937E-07    0.32311E-03   -0.14796E-06
   101    0.25748E+04    0.72808E+00    0.64342E-02   -0.22471E+02    0.91327E-07    0.31816E-03   -0.10669E-06
   102    0.26044E+04    0.74130E+00    0.64363E-02   -0.23081E+02    0.90722E-07    0.31331E-03   -0.63244E-07
   103    0.26342E+04    0.75438E+00    0.64360E-02   -0.23692E+02    0.90120E-07    0.30856E-03   -0.18566E-07
   104    0.26641E+04    0.76725E+00    0.64331E-02   -0.24301E+02    0.89522E-07    0.30391E-03    0.26385E-07
   105    0.26943E+04    0.77998E+00    0.64278E-02   -0.24909E+02    0.88928E-07    0.29935E-03    0.70655E-07
   106    0.27246E+04    0.79251E+00    0.64201E-02   -0.25515E+02    0.88338E-07    0.29488E-03    0.11329E-06
   107    0.27551E+04    0.80475E+00    0.64100E-02   -0.26118E+02    0.87752E-07    0.29050E-03    0.15334E-06
   108    0.27857E+04    0.81686E+00    0.63975E-02   -0.26719E+02    0.87170E-07    0.28620E-03    0.18985E-06
   109    0.28166E+04    0.82870E+00    0.63826E-02   -0.27316E+02    0.86593E-07    0.28197E-03    0.22186E-06
   110    0.28475E+04    0.84025E+00    0.63653E-02   -0.27908E+02    0.86019E-07    0.27782E-03    0.24843E-06
   111    0.28786E+04    0.85160E+00    0.63457E-02   -0.28496E+02    0.85450E-07    0.27373E-03    0.26884E-06
   112    0.29098E+04    0.86260E+00    0.63239E-02   -0.29079E+02    0.84885E-07    0.26971E-03    0.28332E-06
   113    0.29412E+04    0.87339E+00    0.62998E-02   -0.29657E+02    0.84325E-07    0.26576E-03    0.29231E-06
   114    0.29727E+04    0.88384E+00    0.62736E-02   -0.30229E+02    0.83768E-07    0.26187E-03    0.29629E-06
   115    0.30043E+04    0.89400E+00    0.62453E-02   -0.30794E+02    0.83216E-07    0.25804E-03    0.29569E-06
   116    0.30360E+04    0.90382E+00    0.62151E-02   -0.31352E+02    0.82668E-07    0.25428E-03    0.29100E-06
   117    0.30678E+04    0.91328E+00    0.61829E-02   -0.31903E+02    0.82125E-07    0.25058E-03    0.28265E-06
   118    0.30998E+04    0.92247E+00    0.61488E-02   -0.32446E+02    0.81585E-07    0.24695E-03    0.27111E-06
   119    0.31317E+04    0.93130E+00    0.61130E-02   -0.32980E+02    0.81050E-07    0.24338E-03    0.25683E-06
   120    0.31638E+04    0.93971E+00    0.60754E-02   -0.33505E+02    0.80519E-07    0.23987E-03    0.24028E-06
   121    0.31960E+04    0.94785E+00    0.60361E-02   -0.34021E+02    0.79992E-07    0.23642E-03    0.22190E-06
   122    0.32282E+04    0.95556E+00    0.59952E-02   -0.34526E+02    0.79469E-07    0.23304E-03    0.20214E-06
   123    0.32604E+04    0.96284E+00    0.59528E-02   -0.35021E+02    0.78950E-07    0.22971E-03    0.18148E-06
   124    0.32928E+04    0.96978E+00    0.59090E-02   -0.35505E+02    0.78436E-07    0.22645E-03    0.16036E-06
   125    0.33251E+04    0.97629E+00    0.58637E-02   -0.35977E+02    0.77926E-07    0.22324E-03    0.13924E-06
   126    0.33575E+04    0.98245E+00    0.58171E-02   -0.36437E+02    0.77419E-07    0.22009E-03    0.11857E-06
   127    0.33900E+04    0.98811E+00    0.57693E-02   -0.36886E+02    0.76917E-07    0.21700E-03    0.98806E-07
   128    0.34224E+04    0.99343E+00    0.57202E-02   -0.37320E+02    0.76420E-07    0.21397E-03    0.80406E-07
   129    0.34548E+04    0.99824E+00    0.56700E-02   -0.37742E+02    0.75926E-07    0.21100E-03    0.63823E-07
   130    0.34872E+04    0.10026E+01    0.56188E-02   -0.38149E+02    0.75436E-07    0.20808E-03    0.49511E-07
   131    0.35197E+04    0.10066E+01    0.55665E-02   -0.38542E+02    0.74951E-07    0.20523E-03    0.37818E-07
   132    0.35521E+04    0.10101E+01    0.55134E-02   -0.38919E+02    0.74469E-07    0.20242E-03    0.28662E-07
   133    0.35844E+04    0.10133E+01    0.54593E-02   -0.39282E+02    0.73992E-07    0.19967E-03    0.21852E-07
   134    0.36168E+04    0.10159E+01    0.54045E-02   -0.39629E+02    0.73519E-07    0.19698E-03    0.17199E-07
   135    0.36492E+04    0.10181E+01    0.53490E-02   -0.39959E+02    0.73049E-07    0.19433E-03    0.14514E-07
   136    0.36814E+04    0.10198E+01    0.52929E-02   -0.40272E+02    0.72584E-07    0.19174E-03    0.13607E-07
   137    0.37135E+04    0.10211E+01    0.52362E-02   -0.40569E+02    0.72123E-07    0.18920E-03    0.14289E-07
   138    0.37457E+04    0.10219E+01    0.51789E-02   -0.40847E+02    0.71665E-07    0.18671E-03    0.16371E-07
   139    0.37776E+04    0.10223E+01    0.51213E-02   -0.41108E+02    0.71212E-07    0.18426E-03    0.19664E-07
   140    0.38096E+04    0.10223E+01    0.50633E-02   -0.41349E+02    0.70762E-07    0.18187E-03    0.23978E-07
   141    0.38414E+04    0.10217E+01    0.50051E-02   -0.41573E+02    0.70316E-07    0.17952E-03    0.29126E-07
   142    0.38731E+04    0.10208E+01    0.49466E-02   -0.41776E+02    0.69874E-07    0.17722E-03    0.34917E-07
   143    0.39047E+04    0.10193E+01    0.48880E-02   -0.41960E+02    0.69436E-07    0.17496E-03    0.41163E-07
   144    0.39362E+04    0.10175E+01    0.48294E-02   -0.42124E+02    0.69001E-07    0.17275E-03    0.47675E-07
   145    0.39674E+04    0.10152E+01    0.47707E-02   -0.42267E+02    0.68570E-07    0.17057E-03    0.54264E-07
   146    0.39986E+04    0.10125E+01    0.47121E-02   -0.42389E+02    0.68143E-07    0.16845E-03    0.60742E-07
   147    0.40296E+04    0.10094E+01    0.46537E-02   -0.42491E+02    0.67719E-07    0.16636E-03    0.66921E-07
   148    0.40603E+04    0.10058E+01    0.45955E-02   -0.42571E+02    0.67299E-07    0.16431E-03    0.72610E-07
   149    0.40910E+04    0.10018E+01    0.45376E-02   -0.42629E+02    0.66883E-07    0.16230E-03    0.77623E-07
   150    0.41214E+04    0.99749E+00    0.44801E-02   -0.42665E+02    0.66470E-07    0.16033E-03    0.81769E-07
   151    0.41516E+04    0.99272E+00    0.44231E-02   -0.42679E+02    0.66061E-07    0.15839E-03    0.84905E-07
   152    0.41816E+04    0.98752E+00    0.43665E-02   -0.42671E+02    0.65655E-07    0.15650E-03    0.87052E-07
   153    0.42114E+04    0.98204E+00    0.43104E-02   -0.42639E+02    0.65253E-07    0.15464E-03    0.88277E-07
   154    0.42411E+04    0.97613E+00    0.42549E-02   -0.42584E+02    0.64854E-07    0.15281E-03    0.88647E-07
   155    0.42705E+04    0.96986E+00    0.42000E-02   -0.42507E+02    0.64459E-07    0.15102E-03    0.88227E-07
   156    0.42997E+04    0.96322E+00    0.41457E-02   -0.42406E+02    0.64067E-07    0.14926E-03    0.87083E-07
   157    0.43287E+04    0.95630E+00    0.40922E-02   -0.42283E+02    0.63679E-07    0.14754E-03    0.85282E-07
   158    0.43576E+04    0.94902E+00    0.40394E-02   -0.42135E+02    0.63294E-07    0.14585E-03    0.82889E-07
   159    0.43862E+04    0.94144E+00    0.39873E-02   -0.41963E+02    0.62912E-07    0.14420E-03    0.79971E-07
   160    0.44147E+04    0.93350E+00    0.39361E-02   -0.41768E+02    0.62534E-07    0.14258E-03    0.76593E-07
   161    0.44429E+04    0.92534E+00    0.38857E-02   -0.41548E+02    0.62159E-07    0.14098E-03    0.72821E-07
   162    0.44708E+04    0.91688E+00    0.38362E-02   -0.41305E+02    0.61787E-07    0.13943E-03    0.68722E-07
   163    0.44986E+04    0.90820E+00    0.37877E-02   -0.41036E+02    0.61418E-07    0.13790E-03    0.64361E-07
   164    0.45261E+04    0.89922E+00    0.37401E-02   -0.40744E+02    0.61053E-07    0.13640E-03    0.59804E-07
   165    0.45533E+04    0.89009E+00    0.36936E-02   -0.40426E+02    0.60690E-07    0.13493E-03    0.55118E-07
   166    0.45802E+04    0.88073E+00    0.36481E-02   -0.40083E+02    0.60331E-07    0.13350E-03    0.50367E-07
   167    0.46069E+04    0.87115E+00    0.36038E-02   -0.39716E+02    0.59975E-07    0.13209E-03    0.45618E-07
   168    0.46331E+04    0.86148E+00    0.35605E-02   -0.39323E+02    0.59623E-07    0.13071E-03    0.40936E-07
   169    0.46592E+04    0.85158E+00    0.35185E-02   -0.38905E+02    0.59273E-07    0.12936E-03    0.36388E-07
   170    0.46848E+04    0.84167E+00    0.34777E-02   -0.38462E+02    0.58926E-07    0.12803E-03    0.32040E-07
   171    0.47102E+04    0.83160E+00    0.34382E-02   -0.37993E+02    0.58583E-07    0.12674E-03    0.27956E-07
   172    0.47351E+04    0.82144E+00    0.34000E-02   -0.37498E+02    0.58242E-07    0.12547E-03    0.24204E-07
   173    0.47597E+04    0.81119E+00    0.33631E-02   -0.36979E+02    0.57904E-07    0.12422E-03    0.20848E-07
   174    0.47840E+04    0.80100E+00    0.33277E-02   -0.36434E+02    0.57570E-07    0.12301E-03    0.17954E-07
   175    0.48079E+04    0.79080E+00    0.32937E-02   -0.35863E+02    0.57238E-07    0.12181E-03    0.15589E-07
   176    0.48313E+04    0.78057E+00    0.32611E-02   -0.35267E+02    0.56909E-07    0.12064E-03    0.13802E-07
